Croatia-eight-quarter-end,0.13212
Croatia-eight-end,0.36052
Croatia-end,0.4512
Sweden-eight-quarter-semi-final-win,0.00134
Sweden-eight-quarter-semi-final-end,0.00629
Sweden-eight-quarter-semi-end,0.02568
Sweden-eight-quarter-end,0.07657
Sweden-eight-end,0.27992
Sweden-end,0.6102
Iceland-eight-quarter-semi-final-win,0.00125
Iceland-eight-quarter-semi-final-end,0.00538
Iceland-eight-quarter-semi-end,0.0272
Iceland-eight-quarter-end,0.08759
Iceland-eight-end,0.31842
Iceland-end,0.56016
Denmark-eight-quarter-semi-final-win,0.00058
Denmark-eight-quarter-semi-final-end,0.00305
Denmark-eight-quarter-semi-end,0.01661
Denmark-eight-quarter-end,0.06258
Denmark-eight-end,0.25691
Denmark-end,0.66027
Russia-eight-quarter-semi-final-win,0.00036
Russia-eight-quarter-semi-final-end,0.00274
Russia-eight-quarter-semi-end,0.01674
Russia-eight-quarter-end,0.09488
Russia-eight-end,0.5141
Russia-end,0.37118
Iran-eight-quarter-semi-final-win,0.00024
Iran-eight-quarter-semi-final-end,0.00217
Iran-eight-quarter-semi-end,0.01349
Iran-eight-quarter-end,0.06868
Iran-eight-end,0.13214
Iran-end,0.78328
Costa Rica-eight-quarter-semi-final-win,0.00019
Costa Rica-eight-quarter-semi-final-end,0.00155
Costa Rica-eight-quarter-semi-end,0.01124
Costa Rica-eight-quarter-end,0.04346
Costa Rica-eight-end,0.20299
Costa Rica-end,0.74057
South Korea-eight-quarter-semi-final-win,0.00015
South Korea-eight-quarter-semi-final-end,0.00127
South Korea-eight-quarter-semi-end,0.00757
South Korea-eight-quarter-end,0.02945
South Korea-eight-end,0.17116
South Korea-end,0.7904
Japan-eight-quarter-semi-final-win,0.00011
Japan-eight-quarter-semi-final-end,0.00099
Japan-eight-quarter-semi-end,0.00716
Japan-eight-quarter-end,0.04484
Japan-eight-end,0.24036
Japan-end,0.70654
Serbia-eight-quarter-semi-final-win,0.0001
Serbia-eight-quarter-semi-final-end,0.00092
Serbia-eight-quarter-semi-end,0.00614
Serbia-eight-quarter-end,0.02853
Serbia-eight-end,0.16078
Serbia-end,0.80353
Australia-eight-quarter-semi-final-win,0.00008
Australia-eight-quarter-semi-final-end,0.00066
Australia-eight-quarter-semi-end,0.00427
Australia-eight-quarter-end,0.0239
Australia-eight-end,0.13532
Australia-end,0.83577
Senegal-eight-quarter-semi-final-win,0.00006
Senegal-eight-quarter-semi-final-end,0.0004
Senegal-eight-quarter-semi-end,0.00411
Senegal-eight-quarter-end,0.02962
Senegal-eight-end,0.1509
Senegal-end,0.81491
Panama-eight-quarter-semi-final-win,0.00004
Panama-eight-quarter-semi-final-end,0.00026
Panama-eight-quarter-semi-end,0.00247
Panama-eight-quarter-end,0.01955
Panama-eight-end,0.09755
Panama-end,0.88013
Egypt-eight-quarter-semi-final-win,0.00003
Egypt-eight-quarter-semi-final-end,0.00022
Egypt-eight-quarter-semi-end,0.00253
Egypt-eight-quarter-end,0.02654
Egypt-eight-end,0.26156
Egypt-end,0.70912
Morocco-eight-quarter-semi-final-win,0.00001
Morocco-eight-quarter-semi-final-end,0.00049
Morocco-eight-quarter-semi-end,0.00335
Morocco-eight-quarter-end,0.02562
Morocco-eight-end,0.06909
Morocco-end,0.90144
Tunisia-eight-quarter-semi-final-win,0.00001
Tunisia-eight-quarter-semi-final-end,0.00016
Tunisia-eight-quarter-semi-end,0.00175
Tunisia-eight-quarter-end,0.0136
Tunisia-eight-end,0.07406
Tunisia-end,0.91042
Saudi Arabia-eight-quarter-semi-final-win,0
Saudi Arabia-eight-quarter-semi-final-end,0.00009
Saudi Arabia-eight-quarter-semi-end,0.00142
Saudi Arabia-eight-quarter-end,0.0159
Saudi Arabia-eight-end,0.1681
Saudi Arabia-end,0.81449
Nigeria-eight-quarter-semi-final-win,0
Nigeria-eight-quarter-semi-final-end,0.00013
Nigeria-eight-quarter-semi-end,0.0015
Nigeria-eight-quarter-end,0.01008
Nigeria-eight-end,0.08572
Nigeria-end,0.90257
